path,label,sample_id,top1_sim,top10_test_frac,top10_same_label_frac,conflict_score,sample_weight
mytest/rock/rock_Pyroxenite_Pyroxenite10_44515819.png,0,mytest/rock/rock_Pyroxenite_Pyroxenite10_44515819.png,0.9329265356063844,0.3,0.8571428571428571,1.29749527999333,0.4429
mytest/rock/rock_Serpentinite_Serpentinite29_914ea303.png,0,mytest/rock/rock_Serpentinite_Serpentinite29_914ea303.png,0.92928147315979,0.3,0.8571428571428571,1.3115546533039644,0.4429
mytest/rock/rock_Granite_92_0cfaa11a.png,0,mytest/rock/rock_Granite_92_0cfaa11a.png,0.9233864545822144,0.3,0.8571428571428571,1.3015729188919072,0.4429
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite4_7a6cf4ad.png,0,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite4_7a6cf4ad.png,0.9156628847122192,0.3,0.8571428571428571,1.2275446312768123,0.4429
mytest/rock/rock_Quartz_diorite_Quartz_diorite16_809e92cd.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite16_809e92cd.png,0.9154167175292968,0.3,0.8571428571428571,1.2680437735148842,0.4429
mytest/rock/rock_Serpentinite_Serpentinite27_0fed2180.png,0,mytest/rock/rock_Serpentinite_Serpentinite27_0fed2180.png,0.9052106142044068,0.3,0.8571428571428571,1.2798100709915166,0.4429
mytest/rock/rock_Eclogite_Eclogite7_aa967414.png,0,mytest/rock/rock_Eclogite_Eclogite7_aa967414.png,0.8950579166412354,0.3,0.8571428571428571,1.2633039270128528,0.4429
mytest/rock/rock_Granite_50_b7710841.png,0,mytest/rock/rock_Granite_50_b7710841.png,0.8769644498825073,0.3,0.8571428571428571,1.2369677850178311,0.4429
mytest/meteorite/meteorite_5427_25348_2830_62f8566e.png,1,mytest/meteorite/meteorite_5427_25348_2830_62f8566e.png,0.8749700784683228,0.3,0.8571428571428571,1.2355236496244162,0.4429
mytest/rock/rock_Coal_312_3ab997c5.png,0,mytest/rock/rock_Coal_312_3ab997c5.png,0.8746718168258667,0.3,0.8571428571428571,1.2318697146006998,0.4429
mytest/rock/rock_Dolomite_Dolomite9_fbb57972.png,0,mytest/rock/rock_Dolomite_Dolomite9_fbb57972.png,0.8682538270950317,0.3,0.8571428571428571,1.1408088888440815,0.4429
mytest/rock/rock_Dolomite_Dolomite0_f6de4801.png,0,mytest/rock/rock_Dolomite_Dolomite0_f6de4801.png,0.8520013689994812,0.3,0.8571428571428571,1.149158052035741,0.4429
mytest/rock/rock_Porphyry_Porphyry26_a8ae3be3.png,0,mytest/rock/rock_Porphyry_Porphyry26_a8ae3be3.png,0.8455145359039307,0.3,0.8571428571428571,1.1856242588588175,0.4429
mytest/rock/rock_Gneiss_Gneiss36_1b69a6c0.png,0,mytest/rock/rock_Gneiss_Gneiss36_1b69a6c0.png,0.9884848594665528,0.2,1.0,0.0,0.4
mytest/rock/rock_Sandstone_322_9dec3edb.png,0,mytest/rock/rock_Sandstone_322_9dec3edb.png,0.978992223739624,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss15_20309318.png,0,mytest/rock/rock_Gneiss_Gneiss15_20309318.png,0.9466416835784912,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_diorite_Quartz_diorite4_b53c2929.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite4_b53c2929.png,0.9415128231048584,0.2,1.0,0.0,0.4
mytest/rock/rock_Eclogite_Eclogite37_c8610d7f.png,0,mytest/rock/rock_Eclogite_Eclogite37_c8610d7f.png,0.9391340017318726,0.2,1.0,0.0,0.4
mytest/rock/rock_Gabbro_Gabbro0_2a7f0cba.png,0,mytest/rock/rock_Gabbro_Gabbro0_2a7f0cba.png,0.9346914291381836,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss32_cde92442.png,0,mytest/rock/rock_Gneiss_Gneiss32_cde92442.png,0.930577278137207,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartzite_images_237__732e9b11.png,0,mytest/rock/rock_Quartzite_images_237__732e9b11.png,0.9246368408203124,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite26_595de72c.png,0,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite26_595de72c.png,0.9207133054733276,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_diorite_Quartz_diorite19_aa182515.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite19_aa182515.png,0.9194900989532472,0.2,1.0,0.0,0.4
mytest/rock/rock_Pyroxenite_Pyroxenite35_91fc1c1b.png,0,mytest/rock/rock_Pyroxenite_Pyroxenite35_91fc1c1b.png,0.918541133403778,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartzite_images_66__4e37b112.png,0,mytest/rock/rock_Quartzite_images_66__4e37b112.png,0.9167883396148682,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss26_1234b086.png,0,mytest/rock/rock_Gneiss_Gneiss26_1234b086.png,0.914888858795166,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_diorite_Quartz_diorite22_61e1cd3f.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite22_61e1cd3f.png,0.9134291410446168,0.2,1.0,0.0,0.4
mytest/rock/rock_Granite_11_f128377f.png,0,mytest/rock/rock_Granite_11_f128377f.png,0.9125778675079346,0.2,1.0,0.0,0.4
mytest/rock/rock_Pyroxenite_Pyroxenite21_2a430fbb.png,0,mytest/rock/rock_Pyroxenite_Pyroxenite21_2a430fbb.png,0.912452220916748,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_23501_19244_2704_50573237.png,1,mytest/meteorite/meteorite_23501_19244_2704_50573237.png,0.9052191972732544,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_diorite_Quartz_diorite39_5b49543f.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite39_5b49543f.png,0.9037594199180604,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_61567_49079_4182_e32dc8b8.png,1,mytest/meteorite/meteorite_61567_49079_4182_e32dc8b8.png,0.9015355110168456,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_61567_6444_80f894c3.png,1,mytest/meteorite/meteorite_61567_6444_80f894c3.png,0.901427924633026,0.2,1.0,0.0,0.4
mytest/rock/rock_Carbonatite_Carbonatite9_07a3824b.png,0,mytest/rock/rock_Carbonatite_Carbonatite9_07a3824b.png,0.9003700613975525,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss20_3c1181f3.png,0,mytest/rock/rock_Gneiss_Gneiss20_3c1181f3.png,0.8957221508026123,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_2349_24390_2774_7effa731.png,1,mytest/meteorite/meteorite_2349_24390_2774_7effa731.png,0.8956921100616455,0.2,1.0,0.0,0.4
mytest/rock/rock_Carbonatite_Carbonatite41_edf248b9.png,0,mytest/rock/rock_Carbonatite_Carbonatite41_edf248b9.png,0.8950112462043762,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_admire_cf63b6d5.png,1,mytest/meteorite/meteorite_admire_cf63b6d5.png,0.8937495946884155,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_23510_586_19_99591799.png,1,mytest/meteorite/meteorite_23510_586_19_99591799.png,0.8932927846908569,0.2,1.0,0.0,0.4
mytest/rock/rock_Marble_White-Marble-Metamorphic-Rock_f4176b94.png,0,mytest/rock/rock_Marble_White-Marble-Metamorphic-Rock_f4176b94.png,0.8931976556777954,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite30_91963f45.png,0,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite30_91963f45.png,0.8919193744659424,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss8_5d04e320.png,0,mytest/rock/rock_Gneiss_Gneiss8_5d04e320.png,0.8913418054580688,0.2,1.0,0.0,0.4
mytest/rock/rock_Serpentinite_Serpentinite16_56fea497.png,0,mytest/rock/rock_Serpentinite_Serpentinite16_56fea497.png,0.8854105472564697,0.2,1.0,0.0,0.4
mytest/rock/rock_Granite_10_2ef3d7b8.png,0,mytest/rock/rock_Granite_10_2ef3d7b8.png,0.8840177059173584,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite1_b9c55b44.png,0,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite1_b9c55b44.png,0.8835710287094116,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_0_35274_3119_78c1a7cb.png,1,mytest/meteorite/meteorite_0_35274_3119_78c1a7cb.png,0.8779836893081665,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_diorite_Quartz_diorite17_6ea5583b.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite17_6ea5583b.png,0.8776994347572327,0.2,1.0,0.0,0.4
mytest/rock/rock_Eclogite_Eclogite23_bdf659bb.png,0,mytest/rock/rock_Eclogite_Eclogite23_bdf659bb.png,0.8772590160369873,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_Arispe_c0492bab.png,1,mytest/meteorite/meteorite_Arispe_c0492bab.png,0.8770312070846558,0.2,1.0,0.0,0.4
mytest/rock/rock_Granite_45_96c477aa.png,0,mytest/rock/rock_Granite_45_96c477aa.png,0.8739377856254578,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartz_diorite_Quartz_diorite15_522181ff.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite15_522181ff.png,0.8731266260147095,0.2,1.0,0.0,0.4
mytest/rock/rock_Marble_1__400__af83b970.png,0,mytest/rock/rock_Marble_1__400__af83b970.png,0.8703171014785767,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_2276_2974_183_4109b9f7.png,1,mytest/meteorite/meteorite_2276_2974_183_4109b9f7.png,0.8699451684951782,0.2,1.0,0.0,0.4
mytest/rock/rock_Pumice_Pumice43_e76667cd.png,0,mytest/rock/rock_Pumice_Pumice43_e76667cd.png,0.8679585456848145,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartzite_images_178__6bbbd8c0.png,0,mytest/rock/rock_Quartzite_images_178__6bbbd8c0.png,0.8679208755493164,0.2,1.0,0.0,0.4
mytest/rock/rock_Granulite_Granulite27_52f35a44.png,0,mytest/rock/rock_Granulite_Granulite27_52f35a44.png,0.8675601482391357,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_455_2888_520_0163a59c.png,1,mytest/meteorite/meteorite_455_2888_520_0163a59c.png,0.865863561630249,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_4957_43386_3424_1aaaed0d.png,1,mytest/meteorite/meteorite_4957_43386_3424_1aaaed0d.png,0.8640419840812683,0.2,1.0,0.0,0.4
mytest/rock/rock_Oil_shale_Oil_shale4_2f26e4ad.png,0,mytest/rock/rock_Oil_shale_Oil_shale4_2f26e4ad.png,0.8606820702552795,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss22_1b38421f.png,0,mytest/rock/rock_Gneiss_Gneiss22_1b38421f.png,0.8588227033615112,0.2,1.0,0.0,0.4
mytest/rock/rock_Scoria_Scoria12_ef5884de.png,0,mytest/rock/rock_Scoria_Scoria12_ef5884de.png,0.8584395051002502,0.2,1.0,0.0,0.4
mytest/rock/rock_Tuff_Tuff25_2ca7f283.png,0,mytest/rock/rock_Tuff_Tuff25_2ca7f283.png,0.8561255931854248,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_455_1217_186_10684df4.png,1,mytest/meteorite/meteorite_455_1217_186_10684df4.png,0.8542801737785339,0.2,1.0,0.0,0.4
mytest/rock/rock_Quartzolite_Quartzolite19_7a3540f3.png,0,mytest/rock/rock_Quartzolite_Quartzolite19_7a3540f3.png,0.850573718547821,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_48915_10566_2666_33b13b9a.png,1,mytest/meteorite/meteorite_48915_10566_2666_33b13b9a.png,0.8480605483055115,0.2,1.0,0.0,0.4
mytest/rock/rock_Marble_1__357__a69492d3.png,0,mytest/rock/rock_Marble_1__357__a69492d3.png,0.8430655002593994,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_84_27722_3027_2f736c1b.png,1,mytest/meteorite/meteorite_84_27722_3027_2f736c1b.png,0.8401181697845459,0.2,1.0,0.0,0.4
mytest/rock/rock_Migmatite_Migmatite34_9c8d485b.png,0,mytest/rock/rock_Migmatite_Migmatite34_9c8d485b.png,0.8395541906356812,0.2,1.0,0.0,0.4
mytest/rock/rock_Migmatite_Migmatite6_1c99e3f7.png,0,mytest/rock/rock_Migmatite_Migmatite6_1c99e3f7.png,0.8330262899398804,0.2,1.0,0.0,0.4
mytest/rock/rock_Pumice_Pumice22_d5425f20.png,0,mytest/rock/rock_Pumice_Pumice22_d5425f20.png,0.8216850757598877,0.2,1.0,0.0,0.4
mytest/rock/rock_Migmatite_Migmatite16_2b538311.png,0,mytest/rock/rock_Migmatite_Migmatite16_2b538311.png,0.8167325258255005,0.2,1.0,0.0,0.4
mytest/rock/rock_Flint_Flint1_976a5fd6.png,0,mytest/rock/rock_Flint_Flint1_976a5fd6.png,0.8160024285316467,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss5_69cd4ff4.png,0,mytest/rock/rock_Gneiss_Gneiss5_69cd4ff4.png,0.8118239045143127,0.2,1.0,0.0,0.4
mytest/rock/rock_Oil_shale_Oil_shale1_2b9de0d9.png,0,mytest/rock/rock_Oil_shale_Oil_shale1_2b9de0d9.png,0.8083897233009338,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_5463_19862_2853_d3016cb6.png,1,mytest/meteorite/meteorite_5463_19862_2853_d3016cb6.png,0.8059749603271484,0.2,1.0,0.0,0.4
mytest/rock/rock_Coal_296_d06a3891.png,0,mytest/rock/rock_Coal_296_d06a3891.png,0.7918225526809692,0.2,1.0,0.0,0.4
mytest/rock/rock_Pumice_Pumice27_d0961a4f.png,0,mytest/rock/rock_Pumice_Pumice27_d0961a4f.png,0.7858386635780334,0.2,1.0,0.0,0.4
mytest/rock/rock_Anthracite_Anthracite32_1553fdd2.png,0,mytest/rock/rock_Anthracite_Anthracite32_1553fdd2.png,0.7847162485122681,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss7_d9b8623e.png,0,mytest/rock/rock_Gneiss_Gneiss7_d9b8623e.png,0.7779403328895569,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_72644_43913_3702_53c58364.png,1,mytest/meteorite/meteorite_72644_43913_3702_53c58364.png,0.7774870991706848,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_agoult_srmeteorites_46f76c6e.png,1,mytest/meteorite/meteorite_agoult_srmeteorites_46f76c6e.png,0.7719283103942871,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_48915_17362_1051_a66fc86f.png,1,mytest/meteorite/meteorite_48915_17362_1051_a66fc86f.png,0.7700550556182861,0.2,1.0,0.0,0.4
mytest/rock/rock_Gneiss_Gneiss12_2e3f4f69.png,0,mytest/rock/rock_Gneiss_Gneiss12_2e3f4f69.png,0.7585389614105225,0.2,1.0,0.0,0.4
mytest/rock/rock_Migmatite_Migmatite1_72390db5.png,0,mytest/rock/rock_Migmatite_Migmatite1_72390db5.png,0.7568722367286682,0.2,1.0,0.0,0.4
mytest/meteorite/meteorite_Corowa_don_edwards_badfbd4c.png,1,mytest/meteorite/meteorite_Corowa_don_edwards_badfbd4c.png,0.7559171915054321,0.2,1.0,0.0,0.4
mytest/rock/rock_Travertine_Travertine3_fda631c0.png,0,mytest/rock/rock_Travertine_Travertine3_fda631c0.png,0.754645586013794,0.2,1.0,0.0,0.4
mytest/rock/rock_Limestone_333_7ac8a032.png,0,mytest/rock/rock_Limestone_333_7ac8a032.png,0.990390419960022,0.2,0.875,1.17458738386631,0.3812
mytest/rock/rock_Limestone_Limestone22_586accd1.png,0,mytest/rock/rock_Limestone_Limestone22_586accd1.png,0.9874569773674012,0.2,0.875,1.102968230843544,0.3812
mytest/rock/rock_Limestone_151_9704ac61.png,0,mytest/rock/rock_Limestone_151_9704ac61.png,0.936286211013794,0.2,0.875,0.9305279701948166,0.3812
mytest/rock/rock_Slate_Slate30_cef489ed.png,0,mytest/rock/rock_Slate_Slate30_cef489ed.png,0.9295660257339478,0.2,0.875,1.142500266432762,0.3812
mytest/rock/rock_Quartz_diorite_Quartz_diorite6_182bdd20.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite6_182bdd20.png,0.925871193408966,0.2,0.875,1.129140630364418,0.3812
mytest/rock/rock_Tephrite_Tephrite8_714d3a4b.png,0,mytest/rock/rock_Tephrite_Tephrite8_714d3a4b.png,0.9242868423461914,0.2,0.875,1.118873506784439,0.3812
mytest/rock/rock_Amphibolite_Amphibolite31_3048f375.png,0,mytest/rock/rock_Amphibolite_Amphibolite31_3048f375.png,0.9193298816680908,0.2,0.875,1.1369409412145617,0.3812
mytest/rock/rock_Pegmatite_Pegmatite4_edb93788.png,0,mytest/rock/rock_Pegmatite_Pegmatite4_edb93788.png,0.9182807207107544,0.2,0.875,1.1207488924264908,0.3812
mytest/meteorite/meteorite_5403_33337_183_81869012.png,1,mytest/meteorite/meteorite_5403_33337_183_81869012.png,0.916812777519226,0.2,0.875,1.127702221274376,0.3812
mytest/rock/rock_Quartzite_quartzite-fuchsite_2ebda7bf.png,0,mytest/rock/rock_Quartzite_quartzite-fuchsite_2ebda7bf.png,0.9161189794540404,0.2,0.875,1.1299528181552887,0.3812
mytest/rock/rock_Phyllite_Phyllite4_d6d34d85.png,0,mytest/rock/rock_Phyllite_Phyllite4_d6d34d85.png,0.9160906076431274,0.2,0.875,1.1295832693576813,0.3812
mytest/rock/rock_Rhyolite_Rhyolite15_60d18447.png,0,mytest/rock/rock_Rhyolite_Rhyolite15_60d18447.png,0.9141131639480592,0.2,0.875,1.1247682571411133,0.3812
mytest/rock/rock_Quartzite_images_50__34735e3e.png,0,mytest/rock/rock_Quartzite_images_50__34735e3e.png,0.9106038212776184,0.2,0.875,1.1261731386184692,0.3812
mytest/meteorite/meteorite_5021_25627_2830_863a5521.png,1,mytest/meteorite/meteorite_5021_25627_2830_863a5521.png,0.9092884063720704,0.2,0.875,1.1285285651683807,0.3812
mytest/rock/rock_Pegmatite_Pegmatite24_c170ea77.png,0,mytest/rock/rock_Pegmatite_Pegmatite24_c170ea77.png,0.9064579606056212,0.2,0.875,1.1000001430511477,0.3812
mytest/meteorite/meteorite_5510_13953_2774_51a5d217.png,1,mytest/meteorite/meteorite_5510_13953_2774_51a5d217.png,0.9061827659606934,0.2,0.875,1.117992028594017,0.3812
mytest/rock/rock_Andesite_Andesite27_41c4e3f1.png,0,mytest/rock/rock_Andesite_Andesite27_41c4e3f1.png,0.9059545993804932,0.2,0.875,1.114586815237999,0.3812
mytest/rock/rock_Quartz_diorite_Quartz_diorite20_693f892d.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite20_693f892d.png,0.9031410217285156,0.2,0.875,1.0892216861248016,0.3812
mytest/rock/rock_Granite_29_b40bc430.png,0,mytest/rock/rock_Granite_29_b40bc430.png,0.897674560546875,0.2,0.875,1.1040183156728745,0.3812
mytest/meteorite/meteorite_5029_35273_3119_6fd3818a.png,1,mytest/meteorite/meteorite_5029_35273_3119_6fd3818a.png,0.8961449265480042,0.2,0.875,1.1095942556858065,0.3812
mytest/rock/rock_Quartz_diorite_Quartz_diorite13_8d547cf0.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite13_8d547cf0.png,0.8937320709228516,0.2,0.875,1.0961993038654327,0.3812
mytest/rock/rock_Quartz_diorite_Quartz_diorite30_2816bc0d.png,0,mytest/rock/rock_Quartz_diorite_Quartz_diorite30_2816bc0d.png,0.8914521336555481,0.2,0.875,1.0860326141119003,0.3812
mytest/rock/rock_Slate_Slate38_2548a49b.png,0,mytest/rock/rock_Slate_Slate38_2548a49b.png,0.8881431818008423,0.2,0.875,1.076136827468872,0.3812
mytest/meteorite/meteorite_4954_3874_126_25952cef.png,1,mytest/meteorite/meteorite_4954_3874_126_25952cef.png,0.887366533279419,0.2,0.875,1.0874705016613009,0.3812
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite7_1a82a8af.png,0,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite7_1a82a8af.png,0.8821854591369629,0.2,0.875,1.0914496332406998,0.3812
mytest/rock/rock_Coal_104_7f4e9ade.png,0,mytest/rock/rock_Coal_104_7f4e9ade.png,0.8733658790588379,0.2,0.875,1.0499169677495956,0.3812
mytest/rock/rock_Coal_32_5dddb0e7.png,0,mytest/rock/rock_Coal_32_5dddb0e7.png,0.8711546659469604,0.2,0.875,1.0735104978084564,0.3812
mytest/rock/rock_Marble_marble_f9c85fd5.png,0,mytest/rock/rock_Marble_marble_f9c85fd5.png,0.8701441287994385,0.2,0.875,1.054341048002243,0.3812
mytest/rock/rock_Chert_Chert34_e867650e.png,0,mytest/rock/rock_Chert_Chert34_e867650e.png,0.8647704124450684,0.2,0.875,1.0690561681985855,0.3812
mytest/rock/rock_Evaporite_Evaporite22_9ae324b8.png,0,mytest/rock/rock_Evaporite_Evaporite22_9ae324b8.png,0.8582364320755005,0.2,0.875,1.054747924208641,0.3812
mytest/rock/rock_Marble_1__351__85052938.png,0,mytest/rock/rock_Marble_1__351__85052938.png,0.8566679954528809,0.2,0.875,1.028149276971817,0.3812
mytest/rock/rock_Quartzite_images_247__10ed3a44.png,0,mytest/rock/rock_Quartzite_images_247__10ed3a44.png,0.8548281192779541,0.2,0.875,1.050625815987587,0.3812
mytest/rock/rock_Granite_81_fc2e0df0.png,0,mytest/rock/rock_Granite_81_fc2e0df0.png,0.8489758968353271,0.2,0.875,1.0452882200479507,0.3812
mytest/rock/rock_Anthracite_Anthracite13_2f1abf24.png,0,mytest/rock/rock_Anthracite_Anthracite13_2f1abf24.png,0.8468952178955078,0.2,0.875,1.0224977880716324,0.3812
