sample_id,image_id,path,query_label,top1_sim,top1_source,top1_label,top3_same_label_frac,top5_same_label_frac,top5_test_frac,top10_same_label_frac,top10_test_frac,top10_source_train,top10_source_myval,top10_source_test,top10_source_pos,top10_source_neg,conflict_score
mytest/rock/rock_Eclogite_Eclogite7_aa967414.png,rock_Eclogite_Eclogite7_aa967414.png,mytest/rock/rock_Eclogite_Eclogite7_aa967414.png,0,0.8950579166412354,train,0,1.0,0.8,0.0,0.8571428571428571,0.3,7,0,3,1,6,1.2633039270128528
mytest/rock/rock_Granite_50_b7710841.png,rock_Granite_50_b7710841.png,mytest/rock/rock_Granite_50_b7710841.png,0,0.8769644498825073,train,0,1.0,0.8,0.0,0.8571428571428571,0.3,6,1,3,1,6,1.2369677850178311
mytest/meteorite/meteorite_5427_25348_2830_62f8566e.png,meteorite_5427_25348_2830_62f8566e.png,mytest/meteorite/meteorite_5427_25348_2830_62f8566e.png,1,0.8749700784683228,train,1,0.6666666666666666,0.8,0.0,0.8571428571428571,0.3,6,1,3,6,1,1.2355236496244162
mytest/rock/rock_Coal_312_3ab997c5.png,rock_Coal_312_3ab997c5.png,mytest/rock/rock_Coal_312_3ab997c5.png,0,0.8746718168258667,train,0,1.0,1.0,0.4,0.8571428571428571,0.3,6,1,3,1,6,1.2318697146006998
mytest/rock/rock_Dolomite_Dolomite9_fbb57972.png,rock_Dolomite_Dolomite9_fbb57972.png,mytest/rock/rock_Dolomite_Dolomite9_fbb57972.png,0,0.8682538270950317,test,-1,1.0,0.8,0.4,0.8571428571428571,0.3,2,5,3,1,6,1.1408088888440815
mytest/rock/rock_Dolomite_Dolomite0_f6de4801.png,rock_Dolomite_Dolomite0_f6de4801.png,mytest/rock/rock_Dolomite_Dolomite0_f6de4801.png,0,0.8520013689994812,test,-1,1.0,0.8,0.2,0.8571428571428571,0.3,2,5,3,1,6,1.149158052035741
mytest/rock/rock_Porphyry_Porphyry26_a8ae3be3.png,rock_Porphyry_Porphyry26_a8ae3be3.png,mytest/rock/rock_Porphyry_Porphyry26_a8ae3be3.png,0,0.8455145359039307,test,-1,1.0,0.8,0.4,0.8571428571428571,0.3,7,0,3,1,6,1.1856242588588175
mytest/rock/rock_Quartzite_Quartzite47_9422a7af.png,rock_Quartzite_Quartzite47_9422a7af.png,mytest/rock/rock_Quartzite_Quartzite47_9422a7af.png,0,0.9137344360351562,myval,0,1.0,0.8,0.4,0.7142857142857143,0.3,0,7,3,2,5,2.3184563432421
mytest/rock/rock_Andesite_Andesite16_30aebc02.png,rock_Andesite_Andesite16_30aebc02.png,mytest/rock/rock_Andesite_Andesite16_30aebc02.png,0,0.9137289524078368,train,1,0.3333333333333333,0.6,0.2,0.7142857142857143,0.3,7,0,3,2,5,2.5692721775599887
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite20_4d59e3f6.png,rock_Quartz_monzonite_Quartz_monzonite20_4d59e3f6.png,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite20_4d59e3f6.png,0,0.9056541323661804,train,0,1.0,0.8,0.2,0.7142857142857143,0.3,7,0,3,2,5,2.567494596753801
mytest/rock/rock_Dolomite_Dolomite2_8c480b16.png,rock_Dolomite_Dolomite2_8c480b16.png,mytest/rock/rock_Dolomite_Dolomite2_8c480b16.png,0,0.9016751050949096,myval,0,1.0,0.8,0.4,0.7142857142857143,0.3,0,7,3,2,5,2.353294576917376
mytest/rock/rock_Dolomite_Dolomite20_de425174.png,rock_Dolomite_Dolomite20_de425174.png,mytest/rock/rock_Dolomite_Dolomite20_de425174.png,0,0.9012082815170288,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,1,6,3,2,5,2.385510376521519
mytest/rock/rock_Coal_103_08bfc200.png,rock_Coal_103_08bfc200.png,mytest/rock/rock_Coal_103_08bfc200.png,0,0.8991039991378784,test,-1,0.6666666666666666,0.8,0.6,0.7142857142857143,0.3,6,1,3,2,5,2.5183059488024027
mytest/rock/rock_Dolomite_Dolomite32_4fe12b8c.png,rock_Dolomite_Dolomite32_4fe12b8c.png,mytest/rock/rock_Dolomite_Dolomite32_4fe12b8c.png,0,0.883460521697998,myval,0,1.0,0.8,0.4,0.7142857142857143,0.3,1,6,3,2,5,2.2856436456952776
mytest/rock/rock_Evaporite_Evaporite12_68a851f7.png,rock_Evaporite_Evaporite12_68a851f7.png,mytest/rock/rock_Evaporite_Evaporite12_68a851f7.png,0,0.8822295069694519,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,1,6,3,2,5,2.374733005251203
mytest/rock/rock_Pegmatite_Pegmatite33_49f2388c.png,rock_Pegmatite_Pegmatite33_49f2388c.png,mytest/rock/rock_Pegmatite_Pegmatite33_49f2388c.png,0,0.8735416531562805,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,0,7,3,2,5,2.220862252371652
mytest/rock/rock_Dolomite_Dolomite30_c4569fa6.png,rock_Dolomite_Dolomite30_c4569fa6.png,mytest/rock/rock_Dolomite_Dolomite30_c4569fa6.png,0,0.8668297529220581,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,0,7,3,2,5,2.304795980453491
mytest/rock/rock_Quartzite_Quartzite24_0a081ee2.png,rock_Quartzite_Quartzite24_0a081ee2.png,mytest/rock/rock_Quartzite_Quartzite24_0a081ee2.png,0,0.8630752563476562,myval,0,0.6666666666666666,0.8,0.4,0.7142857142857143,0.3,2,5,3,2,5,2.316319942474365
mytest/rock/rock_Evaporite_Evaporite44_aea36aad.png,rock_Evaporite_Evaporite44_aea36aad.png,mytest/rock/rock_Evaporite_Evaporite44_aea36aad.png,0,0.8504830598831177,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,1,6,3,2,5,2.2262299060821533
mytest/rock/rock_Quartzolite_Quartzolite35_4490c957.png,rock_Quartzolite_Quartzolite35_4490c957.png,mytest/rock/rock_Quartzolite_Quartzolite35_4490c957.png,0,0.8336281776428223,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,1,6,3,2,5,2.244453600474766
mytest/rock/rock_Dolomite_Dolomite11_155c8301.png,rock_Dolomite_Dolomite11_155c8301.png,mytest/rock/rock_Dolomite_Dolomite11_155c8301.png,0,0.8078184127807617,myval,0,1.0,0.8,0.2,0.7142857142857143,0.3,1,6,3,2,5,2.135824816567557
mytest/rock/rock_Anthracite_Anthracite40_c303d258.png,rock_Anthracite_Anthracite40_c303d258.png,mytest/rock/rock_Anthracite_Anthracite40_c303d258.png,0,0.7822580337524414,myval,0,0.3333333333333333,0.6,0.2,0.7142857142857143,0.3,1,6,3,2,5,2.1025981221880228
mytest/rock/rock_Gneiss_Gneiss36_1b69a6c0.png,rock_Gneiss_Gneiss36_1b69a6c0.png,mytest/rock/rock_Gneiss_Gneiss36_1b69a6c0.png,0,0.9884848594665528,test,-1,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Sandstone_322_9dec3edb.png,rock_Sandstone_322_9dec3edb.png,mytest/rock/rock_Sandstone_322_9dec3edb.png,0,0.978992223739624,train,0,1.0,1.0,0.0,1.0,0.2,6,2,2,0,8,0.0
mytest/rock/rock_Gneiss_Gneiss15_20309318.png,rock_Gneiss_Gneiss15_20309318.png,mytest/rock/rock_Gneiss_Gneiss15_20309318.png,0,0.9466416835784912,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Quartz_diorite_Quartz_diorite4_b53c2929.png,rock_Quartz_diorite_Quartz_diorite4_b53c2929.png,mytest/rock/rock_Quartz_diorite_Quartz_diorite4_b53c2929.png,0,0.9415128231048584,train,0,1.0,1.0,0.0,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Eclogite_Eclogite37_c8610d7f.png,rock_Eclogite_Eclogite37_c8610d7f.png,mytest/rock/rock_Eclogite_Eclogite37_c8610d7f.png,0,0.9391340017318726,train,0,1.0,1.0,0.4,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Gabbro_Gabbro0_2a7f0cba.png,rock_Gabbro_Gabbro0_2a7f0cba.png,mytest/rock/rock_Gabbro_Gabbro0_2a7f0cba.png,0,0.9346914291381836,test,-1,1.0,1.0,0.4,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Gneiss_Gneiss32_cde92442.png,rock_Gneiss_Gneiss32_cde92442.png,mytest/rock/rock_Gneiss_Gneiss32_cde92442.png,0,0.930577278137207,train,0,1.0,1.0,0.0,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Quartzite_images_237__732e9b11.png,rock_Quartzite_images_237__732e9b11.png,mytest/rock/rock_Quartzite_images_237__732e9b11.png,0,0.9246368408203124,train,0,1.0,1.0,0.4,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite26_595de72c.png,rock_Quartz_monzonite_Quartz_monzonite26_595de72c.png,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite26_595de72c.png,0,0.9207133054733276,train,0,1.0,1.0,0.2,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Quartz_diorite_Quartz_diorite19_aa182515.png,rock_Quartz_diorite_Quartz_diorite19_aa182515.png,mytest/rock/rock_Quartz_diorite_Quartz_diorite19_aa182515.png,0,0.9194900989532472,test,-1,1.0,1.0,0.4,1.0,0.2,6,2,2,0,8,0.0
mytest/rock/rock_Pyroxenite_Pyroxenite35_91fc1c1b.png,rock_Pyroxenite_Pyroxenite35_91fc1c1b.png,mytest/rock/rock_Pyroxenite_Pyroxenite35_91fc1c1b.png,0,0.918541133403778,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Quartzite_images_66__4e37b112.png,rock_Quartzite_images_66__4e37b112.png,mytest/rock/rock_Quartzite_images_66__4e37b112.png,0,0.9167883396148682,train,0,1.0,1.0,0.0,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Gneiss_Gneiss26_1234b086.png,rock_Gneiss_Gneiss26_1234b086.png,mytest/rock/rock_Gneiss_Gneiss26_1234b086.png,0,0.914888858795166,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Quartz_diorite_Quartz_diorite22_61e1cd3f.png,rock_Quartz_diorite_Quartz_diorite22_61e1cd3f.png,mytest/rock/rock_Quartz_diorite_Quartz_diorite22_61e1cd3f.png,0,0.9134291410446168,test,-1,1.0,1.0,0.4,1.0,0.2,6,2,2,0,8,0.0
mytest/rock/rock_Granite_11_f128377f.png,rock_Granite_11_f128377f.png,mytest/rock/rock_Granite_11_f128377f.png,0,0.9125778675079346,test,-1,1.0,1.0,0.2,1.0,0.2,6,2,2,0,8,0.0
mytest/rock/rock_Pyroxenite_Pyroxenite21_2a430fbb.png,rock_Pyroxenite_Pyroxenite21_2a430fbb.png,mytest/rock/rock_Pyroxenite_Pyroxenite21_2a430fbb.png,0,0.912452220916748,myval,0,1.0,1.0,0.2,1.0,0.2,7,1,2,0,8,0.0
mytest/meteorite/meteorite_23501_19244_2704_50573237.png,meteorite_23501_19244_2704_50573237.png,mytest/meteorite/meteorite_23501_19244_2704_50573237.png,1,0.9052191972732544,train,1,1.0,1.0,0.2,1.0,0.2,8,0,2,8,0,0.0
mytest/rock/rock_Quartz_diorite_Quartz_diorite39_5b49543f.png,rock_Quartz_diorite_Quartz_diorite39_5b49543f.png,mytest/rock/rock_Quartz_diorite_Quartz_diorite39_5b49543f.png,0,0.9037594199180604,train,0,1.0,1.0,0.4,1.0,0.2,7,1,2,0,8,0.0
mytest/meteorite/meteorite_61567_49079_4182_e32dc8b8.png,meteorite_61567_49079_4182_e32dc8b8.png,mytest/meteorite/meteorite_61567_49079_4182_e32dc8b8.png,1,0.9015355110168456,test,-1,1.0,1.0,0.2,1.0,0.2,8,0,2,8,0,0.0
mytest/meteorite/meteorite_61567_6444_80f894c3.png,meteorite_61567_6444_80f894c3.png,mytest/meteorite/meteorite_61567_6444_80f894c3.png,1,0.901427924633026,test,-1,1.0,1.0,0.2,1.0,0.2,8,0,2,8,0,0.0
mytest/rock/rock_Carbonatite_Carbonatite9_07a3824b.png,rock_Carbonatite_Carbonatite9_07a3824b.png,mytest/rock/rock_Carbonatite_Carbonatite9_07a3824b.png,0,0.9003700613975525,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Gneiss_Gneiss20_3c1181f3.png,rock_Gneiss_Gneiss20_3c1181f3.png,mytest/rock/rock_Gneiss_Gneiss20_3c1181f3.png,0,0.8957221508026123,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/meteorite/meteorite_2349_24390_2774_7effa731.png,meteorite_2349_24390_2774_7effa731.png,mytest/meteorite/meteorite_2349_24390_2774_7effa731.png,1,0.8956921100616455,train,1,1.0,1.0,0.0,1.0,0.2,8,0,2,8,0,0.0
mytest/rock/rock_Carbonatite_Carbonatite41_edf248b9.png,rock_Carbonatite_Carbonatite41_edf248b9.png,mytest/rock/rock_Carbonatite_Carbonatite41_edf248b9.png,0,0.8950112462043762,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/meteorite/meteorite_admire_cf63b6d5.png,meteorite_admire_cf63b6d5.png,mytest/meteorite/meteorite_admire_cf63b6d5.png,1,0.8937495946884155,train,1,1.0,1.0,0.2,1.0,0.2,8,0,2,8,0,0.0
mytest/meteorite/meteorite_23510_586_19_99591799.png,meteorite_23510_586_19_99591799.png,mytest/meteorite/meteorite_23510_586_19_99591799.png,1,0.8932927846908569,test,-1,1.0,1.0,0.4,1.0,0.2,8,0,2,8,0,0.0
mytest/rock/rock_Marble_White-Marble-Metamorphic-Rock_f4176b94.png,rock_Marble_White-Marble-Metamorphic-Rock_f4176b94.png,mytest/rock/rock_Marble_White-Marble-Metamorphic-Rock_f4176b94.png,0,0.8931976556777954,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite30_91963f45.png,rock_Quartz_monzonite_Quartz_monzonite30_91963f45.png,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite30_91963f45.png,0,0.8919193744659424,myval,0,1.0,1.0,0.2,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Gneiss_Gneiss8_5d04e320.png,rock_Gneiss_Gneiss8_5d04e320.png,mytest/rock/rock_Gneiss_Gneiss8_5d04e320.png,0,0.8913418054580688,train,0,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Serpentinite_Serpentinite16_56fea497.png,rock_Serpentinite_Serpentinite16_56fea497.png,mytest/rock/rock_Serpentinite_Serpentinite16_56fea497.png,0,0.8854105472564697,test,-1,1.0,1.0,0.4,1.0,0.2,8,0,2,0,8,0.0
mytest/rock/rock_Granite_10_2ef3d7b8.png,rock_Granite_10_2ef3d7b8.png,mytest/rock/rock_Granite_10_2ef3d7b8.png,0,0.8840177059173584,myval,0,1.0,1.0,0.2,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Quartz_monzonite_Quartz_monzonite1_b9c55b44.png,rock_Quartz_monzonite_Quartz_monzonite1_b9c55b44.png,mytest/rock/rock_Quartz_monzonite_Quartz_monzonite1_b9c55b44.png,0,0.8835710287094116,train,0,1.0,1.0,0.2,1.0,0.2,7,1,2,0,8,0.0
mytest/meteorite/meteorite_0_35274_3119_78c1a7cb.png,meteorite_0_35274_3119_78c1a7cb.png,mytest/meteorite/meteorite_0_35274_3119_78c1a7cb.png,1,0.8779836893081665,train,1,1.0,1.0,0.2,1.0,0.2,8,0,2,8,0,0.0
mytest/rock/rock_Quartz_diorite_Quartz_diorite17_6ea5583b.png,rock_Quartz_diorite_Quartz_diorite17_6ea5583b.png,mytest/rock/rock_Quartz_diorite_Quartz_diorite17_6ea5583b.png,0,0.8776994347572327,test,-1,1.0,1.0,0.2,1.0,0.2,7,1,2,0,8,0.0
mytest/rock/rock_Eclogite_Eclogite23_bdf659bb.png,rock_Eclogite_Eclogite23_bdf659bb.png,mytest/rock/rock_Eclogite_Eclogite23_bdf659bb.png,0,0.8772590160369873,test,-1,1.0,1.0,0.2,1.0,0.2,8,0,2,0,8,0.0
mytest/meteorite/meteorite_Arispe_c0492bab.png,meteorite_Arispe_c0492bab.png,mytest/meteorite/meteorite_Arispe_c0492bab.png,1,0.8770312070846558,myval,1,1.0,1.0,0.2,1.0,0.2,7,1,2,8,0,0.0
mytest/rock/rock_Granite_45_96c477aa.png,rock_Granite_45_96c477aa.png,mytest/rock/rock_Granite_45_96c477aa.png,0,0.8739377856254578,train,0,1.0,1.0,0.0,1.0,0.2,7,1,2,0,8,0.0
