query_id,rank,cosine_sim,ref_sample_id,ref_source,ref_image_id,ref_label,ref_path
000020.jpg,3,0.9602378010749817,train/005092.jpg,train,005092.jpg,0,preprocess/bbox_crop/train/005092_mask_000.png
000020.jpg,4,0.9598318934440613,train/003994.jpg,train,003994.jpg,0,preprocess/bbox_crop/train/003994_mask_000.png
000020.jpg,5,0.95942223072052,train/005068.jpg,train,005068.jpg,1,preprocess/bbox_crop/train/005068_mask_000.png
000020.jpg,6,0.9587967395782471,myval/img_06a0b9cf01f0.jpg,myval,img_06a0b9cf01f0.jpg,0,preprocess/bbox_crop/myval/img_06a0b9cf01f0_mask_000.png
000020.jpg,7,0.9585182666778564,train/004775.jpg,train,004775.jpg,0,preprocess/bbox_crop/train/004775_mask_000.png
000020.jpg,8,0.9576236009597778,train/002903.jpg,train,002903.jpg,0,preprocess/bbox_crop/train/002903_mask_000.png
000020.jpg,9,0.9567886590957642,train/002629.jpg,train,002629.jpg,0,preprocess/bbox_crop/train/002629_mask_000.png
000020.jpg,10,0.9566090106964111,myval/img_717c3366d0f8.jpg,myval,img_717c3366d0f8.jpg,0,preprocess/bbox_crop/myval/img_717c3366d0f8_mask_000.png
000020.jpg,11,0.9558011293411255,train/001338.jpg,train,001338.jpg,1,preprocess/bbox_crop/train/001338_mask_000.png
000020.jpg,12,0.9550888538360596,train/001310.jpg,train,001310.jpg,0,preprocess/bbox_crop/train/001310_mask_000.png
000020.jpg,13,0.9539333581924438,train/002275.jpg,train,002275.jpg,0,preprocess/bbox_crop/train/002275_mask_000.png
000020.jpg,14,0.9538759589195251,train/004893.jpg,train,004893.jpg,0,preprocess/bbox_crop/train/004893_mask_000.png
000020.jpg,15,0.9531804323196411,train/004911.jpg,train,004911.jpg,0,preprocess/bbox_crop/train/004911_mask_000.png
000020.jpg,16,0.9529405832290649,train/002455.jpg,train,002455.jpg,0,preprocess/bbox_crop/train/002455_mask_000.png
000020.jpg,17,0.9521541595458984,train/003392.jpg,train,003392.jpg,0,preprocess/bbox_crop/train/003392_mask_000.png
000020.jpg,18,0.9520779848098755,train/000787.jpg,train,000787.jpg,0,preprocess/bbox_crop/train/000787_mask_000.png
000020.jpg,19,0.9519017934799194,train/001189.jpg,train,001189.jpg,1,preprocess/bbox_crop/train/001189_mask_000.png
000020.jpg,20,0.9517612457275391,train/002410.jpg,train,002410.jpg,0,preprocess/bbox_crop/train/002410_mask_000.png
000021.jpg,1,0.9688705205917358,train/005086.jpg,train,005086.jpg,0,preprocess/bbox_crop/train/005086_mask_000.png
000021.jpg,2,0.9654404520988464,train/002903.jpg,train,002903.jpg,0,preprocess/bbox_crop/train/002903_mask_000.png
000021.jpg,3,0.965410053730011,train/000171.jpg,train,000171.jpg,1,preprocess/bbox_crop/train/000171_mask_000.png
000021.jpg,4,0.9651360511779785,train/004261.jpg,train,004261.jpg,0,preprocess/bbox_crop/train/004261_mask_000.png
000021.jpg,5,0.9636803269386292,train/000223.jpg,train,000223.jpg,1,preprocess/bbox_crop/train/000223_mask_000.png
000021.jpg,6,0.9634944200515747,train/000226.jpg,train,000226.jpg,1,preprocess/bbox_crop/train/000226_mask_000.png
000021.jpg,7,0.9633846282958984,train/002275.jpg,train,002275.jpg,0,preprocess/bbox_crop/train/002275_mask_000.png
000021.jpg,8,0.9622634053230286,train/001551.jpg,train,001551.jpg,1,preprocess/bbox_crop/train/001551_mask_000.png
000021.jpg,9,0.961551308631897,train/000649.jpg,train,000649.jpg,0,preprocess/bbox_crop/train/000649_mask_000.png
000021.jpg,10,0.9612968564033508,train/003816.jpg,train,003816.jpg,0,preprocess/bbox_crop/train/003816_mask_000.png
000021.jpg,11,0.9607956409454346,train/003753.jpg,train,003753.jpg,0,preprocess/bbox_crop/train/003753_mask_000.png
000021.jpg,12,0.9607163667678833,myval/img_df2d250a54d4.jpg,myval,img_df2d250a54d4.jpg,0,preprocess/bbox_crop/myval/img_df2d250a54d4_mask_000.png
000021.jpg,13,0.9601299166679382,myval/img_717c3366d0f8.jpg,myval,img_717c3366d0f8.jpg,0,preprocess/bbox_crop/myval/img_717c3366d0f8_mask_000.png
000021.jpg,14,0.9594579339027405,train/003425.jpg,train,003425.jpg,0,preprocess/bbox_crop/train/003425_mask_000.png
000021.jpg,15,0.95937180519104,train/003974.jpg,train,003974.jpg,1,preprocess/bbox_crop/train/003974_mask_000.png
000021.jpg,16,0.9591894745826721,train/000228.jpg,train,000228.jpg,0,preprocess/bbox_crop/train/000228_mask_000.png
000021.jpg,17,0.9580515027046204,train/002087.jpg,train,002087.jpg,1,preprocess/bbox_crop/train/002087_mask_000.png
000021.jpg,18,0.958035945892334,train/002591.jpg,train,002591.jpg,0,preprocess/bbox_crop/train/002591_mask_000.png
000021.jpg,19,0.95753014087677,train/003599.jpg,train,003599.jpg,1,preprocess/bbox_crop/train/003599_mask_000.png
000021.jpg,20,0.9574407935142517,train/005056.jpg,train,005056.jpg,0,preprocess/bbox_crop/train/005056_mask_000.png
000035.jpg,1,0.957815408706665,train/004800.jpg,train,004800.jpg,1,preprocess/bbox_crop/train/004800_mask_000.png
000035.jpg,2,0.9570602774620056,train/002176.jpg,train,002176.jpg,1,preprocess/bbox_crop/train/002176_mask_000.png
000035.jpg,3,0.9506617784500122,train/004864.jpg,train,004864.jpg,1,preprocess/bbox_crop/train/004864_mask_000.png
000035.jpg,4,0.9501485228538513,train/001324.jpg,train,001324.jpg,0,preprocess/bbox_crop/train/001324_mask_000.png
000035.jpg,5,0.9492117166519165,train/004075.jpg,train,004075.jpg,0,preprocess/bbox_crop/train/004075_mask_000.png
000035.jpg,6,0.9491803050041199,train/004054.jpg,train,004054.jpg,1,preprocess/bbox_crop/train/004054_mask_000.png
000035.jpg,7,0.9490302205085754,train/002486.jpg,train,002486.jpg,1,preprocess/bbox_crop/train/002486_mask_000.png
000035.jpg,8,0.9485054612159729,train/001683.jpg,train,001683.jpg,0,preprocess/bbox_crop/train/001683_mask_000.png
000035.jpg,9,0.9473786354064941,train/001500.jpg,train,001500.jpg,0,preprocess/bbox_crop/train/001500_mask_000.png
000035.jpg,10,0.946893572807312,train/001365.jpg,train,001365.jpg,0,preprocess/bbox_crop/train/001365_mask_000.png
000035.jpg,11,0.9460611343383789,train/003208.jpg,train,003208.jpg,1,preprocess/bbox_crop/train/003208_mask_000.png
000035.jpg,12,0.9459689855575562,train/001556.jpg,train,001556.jpg,0,preprocess/bbox_crop/train/001556_mask_000.png
000035.jpg,13,0.945777416229248,train/000185.jpg,train,000185.jpg,1,preprocess/bbox_crop/train/000185_mask_000.png
000035.jpg,14,0.9449889659881592,train/004404.jpg,train,004404.jpg,1,preprocess/bbox_crop/train/004404_mask_000.png
000035.jpg,15,0.944581925868988,train/002491.jpg,train,002491.jpg,0,preprocess/bbox_crop/train/002491_mask_000.png
000035.jpg,16,0.9445632696151733,train/001143.jpg,train,001143.jpg,1,preprocess/bbox_crop/train/001143_mask_000.png
000035.jpg,17,0.9444655776023865,train/001300.jpg,train,001300.jpg,1,preprocess/bbox_crop/train/001300_mask_000.png
000035.jpg,18,0.9440079927444458,train/000244.jpg,train,000244.jpg,1,preprocess/bbox_crop/train/000244_mask_000.png
000035.jpg,19,0.9437997341156006,train/004481.jpg,train,004481.jpg,0,preprocess/bbox_crop/train/004481_mask_000.png
000035.jpg,20,0.9437674283981323,train/000466.jpg,train,000466.jpg,0,preprocess/bbox_crop/train/000466_mask_000.png
000037.jpg,1,0.9164096713066101,myval/img_1b815e77e9b6.jpg,myval,img_1b815e77e9b6.jpg,1,preprocess/bbox_crop/myval/img_1b815e77e9b6_mask_000.png
000037.jpg,2,0.9155648946762085,train/005076.jpg,train,005076.jpg,1,preprocess/bbox_crop/train/005076_mask_000.png
000037.jpg,3,0.9016882181167603,train/003619.jpg,train,003619.jpg,0,preprocess/bbox_crop/train/003619_mask_000.png
000037.jpg,4,0.9005296230316162,train/001675.jpg,train,001675.jpg,1,preprocess/bbox_crop/train/001675_mask_000.png
000037.jpg,5,0.8937965631484985,train/002398.jpg,train,002398.jpg,1,preprocess/bbox_crop/train/002398_mask_000.png
000037.jpg,6,0.8937122821807861,train/004507.jpg,train,004507.jpg,0,preprocess/bbox_crop/train/004507_mask_000.png
000037.jpg,7,0.8932663202285767,myval/img_a050f9e263cd.jpg,myval,img_a050f9e263cd.jpg,1,preprocess/bbox_crop/myval/img_a050f9e263cd_mask_000.png
000037.jpg,8,0.8928024768829346,train/004231.jpg,train,004231.jpg,1,preprocess/bbox_crop/train/004231_mask_000.png
000037.jpg,9,0.8926652073860168,train/000775.jpg,train,000775.jpg,0,preprocess/bbox_crop/train/000775_mask_000.png
000037.jpg,10,0.8907684683799744,train/000622.jpg,train,000622.jpg,1,preprocess/bbox_crop/train/000622_mask_000.png
000037.jpg,11,0.8904426693916321,train/002073.jpg,train,002073.jpg,0,preprocess/bbox_crop/train/002073_mask_000.png
000037.jpg,12,0.8903927206993103,train/000194.jpg,train,000194.jpg,1,preprocess/bbox_crop/train/000194_mask_000.png
000037.jpg,13,0.8897915482521057,train/002046.jpg,train,002046.jpg,0,preprocess/bbox_crop/train/002046_mask_000.png
000037.jpg,14,0.8896961212158203,train/003823.jpg,train,003823.jpg,1,preprocess/bbox_crop/train/003823_mask_000.png
000037.jpg,15,0.8893617391586304,train/001544.jpg,train,001544.jpg,0,preprocess/bbox_crop/train/001544_mask_000.png
000037.jpg,16,0.8889473080635071,train/003008.jpg,train,003008.jpg,1,preprocess/bbox_crop/train/003008_mask_000.png
000037.jpg,17,0.8888388276100159,train/003622.jpg,train,003622.jpg,0,preprocess/bbox_crop/train/003622_mask_000.png
000037.jpg,18,0.8886935114860535,myval/m4.jpg,myval,m4.jpg,1,preprocess/bbox_crop/myval/m4_mask_000.png
000037.jpg,19,0.8886464834213257,myval/img_7a03b8b3de97.jpg,myval,img_7a03b8b3de97.jpg,1,preprocess/bbox_crop/myval/img_7a03b8b3de97_mask_000.png
000037.jpg,20,0.8881626129150391,train/003421.jpg,train,003421.jpg,0,preprocess/bbox_crop/train/003421_mask_000.png
000039.jpg,1,0.9555719494819641,train/003622.jpg,train,003622.jpg,0,preprocess/bbox_crop/train/003622_mask_000.png
000039.jpg,2,0.9403190612792969,train/001433.jpg,train,001433.jpg,1,preprocess/bbox_crop/train/001433_mask_000.png
000039.jpg,3,0.9386308193206787,train/004868.jpg,train,004868.jpg,0,preprocess/bbox_crop/train/004868_mask_000.png
000039.jpg,4,0.9384154081344604,train/000423.jpg,train,000423.jpg,1,preprocess/bbox_crop/train/000423_mask_000.png
000039.jpg,5,0.9380991458892822,train/004992.jpg,train,004992.jpg,1,preprocess/bbox_crop/train/004992_mask_000.png
000039.jpg,6,0.9368081092834473,train/004895.jpg,train,004895.jpg,0,preprocess/bbox_crop/train/004895_mask_000.png
000039.jpg,7,0.9353160858154297,train/004946.jpg,train,004946.jpg,1,preprocess/bbox_crop/train/004946_mask_000.png
000039.jpg,8,0.935214638710022,train/004965.jpg,train,004965.jpg,0,preprocess/bbox_crop/train/004965_mask_000.png
000039.jpg,9,0.9350408911705017,train/003493.jpg,train,003493.jpg,1,preprocess/bbox_crop/train/003493_mask_000.png
000039.jpg,10,0.9345903396606445,train/004231.jpg,train,004231.jpg,1,preprocess/bbox_crop/train/004231_mask_000.png
000039.jpg,11,0.9338437914848328,train/002696.jpg,train,002696.jpg,1,preprocess/bbox_crop/train/002696_mask_000.png
000039.jpg,12,0.9325928688049316,train/001539.jpg,train,001539.jpg,0,preprocess/bbox_crop/train/001539_mask_000.png
000039.jpg,13,0.9313167333602905,train/000918.jpg,train,000918.jpg,1,preprocess/bbox_crop/train/000918_mask_000.png
000039.jpg,14,0.9309511184692383,myval/img_66d915f7bcf9.jpg,myval,img_66d915f7bcf9.jpg,1,preprocess/bbox_crop/myval/img_66d915f7bcf9_mask_000.png
000039.jpg,15,0.9290421009063721,train/000500.jpg,train,000500.jpg,1,preprocess/bbox_crop/train/000500_mask_000.png
000039.jpg,16,0.9289698004722595,train/000830.jpg,train,000830.jpg,1,preprocess/bbox_crop/train/000830_mask_000.png
000039.jpg,17,0.9289653897285461,train/001904.jpg,train,001904.jpg,1,preprocess/bbox_crop/train/001904_mask_000.png
000039.jpg,18,0.9288574457168579,train/004967.jpg,train,004967.jpg,1,preprocess/bbox_crop/train/004967_mask_000.png
000039.jpg,19,0.9287841320037842,train/004401.jpg,train,004401.jpg,1,preprocess/bbox_crop/train/004401_mask_000.png
000039.jpg,20,0.9287732839584351,train/003974.jpg,train,003974.jpg,1,preprocess/bbox_crop/train/003974_mask_000.png
000045.jpg,1,0.9606554508209229,train/001462.jpg,train,001462.jpg,0,preprocess/bbox_crop/train/001462_mask_000.png
000045.jpg,2,0.9583516120910645,train/002067.jpg,train,002067.jpg,1,preprocess/bbox_crop/train/002067_mask_000.png
000045.jpg,3,0.9570131897926331,train/002778.jpg,train,002778.jpg,0,preprocess/bbox_crop/train/002778_mask_000.png
000045.jpg,4,0.9566887617111206,train/002591.jpg,train,002591.jpg,0,preprocess/bbox_crop/train/002591_mask_000.png
000045.jpg,5,0.9554899334907532,train/001522.jpg,train,001522.jpg,0,preprocess/bbox_crop/train/001522_mask_000.png
000045.jpg,6,0.955426812171936,train/000288.jpg,train,000288.jpg,1,preprocess/bbox_crop/train/000288_mask_000.png
000045.jpg,7,0.9553850889205933,train/003292.jpg,train,003292.jpg,1,preprocess/bbox_crop/train/003292_mask_000.png
000045.jpg,8,0.9553682208061218,train/001433.jpg,train,001433.jpg,1,preprocess/bbox_crop/train/001433_mask_000.png
000045.jpg,9,0.9551787972450256,train/004579.jpg,train,004579.jpg,1,preprocess/bbox_crop/train/004579_mask_000.png
000045.jpg,10,0.9547333717346191,train/003767.jpg,train,003767.jpg,0,preprocess/bbox_crop/train/003767_mask_000.png
000045.jpg,11,0.9546859264373779,train/001680.jpg,train,001680.jpg,0,preprocess/bbox_crop/train/001680_mask_000.png
000045.jpg,12,0.9534887075424194,train/003493.jpg,train,003493.jpg,1,preprocess/bbox_crop/train/003493_mask_000.png
000045.jpg,13,0.9533033967018127,train/000456.jpg,train,000456.jpg,1,preprocess/bbox_crop/train/000456_mask_000.png
000045.jpg,14,0.9532283544540405,train/002677.jpg,train,002677.jpg,1,preprocess/bbox_crop/train/002677_mask_000.png
000045.jpg,15,0.9531121850013733,train/003720.jpg,train,003720.jpg,1,preprocess/bbox_crop/train/003720_mask_000.png
000045.jpg,16,0.9530825018882751,train/003916.jpg,train,003916.jpg,1,preprocess/bbox_crop/train/003916_mask_000.png
000045.jpg,17,0.9527168273925781,train/002696.jpg,train,002696.jpg,1,preprocess/bbox_crop/train/002696_mask_000.png
000045.jpg,18,0.9523887634277344,train/001567.jpg,train,001567.jpg,1,preprocess/bbox_crop/train/001567_mask_000.png
000045.jpg,19,0.9523183703422546,train/003047.jpg,train,003047.jpg,1,preprocess/bbox_crop/train/003047_mask_000.png
000045.jpg,20,0.9522837400436401,train/003974.jpg,train,003974.jpg,1,preprocess/bbox_crop/train/003974_mask_000.png
000046.jpg,1,0.9630670547485352,train/003662.jpg,train,003662.jpg,1,preprocess/bbox_crop/train/003662_mask_000.png
000046.jpg,2,0.9619013071060181,train/003625.jpg,train,003625.jpg,0,preprocess/bbox_crop/train/003625_mask_000.png
000046.jpg,3,0.961113691329956,train/002161.jpg,train,002161.jpg,1,preprocess/bbox_crop/train/002161_mask_000.png
000046.jpg,4,0.9573335647583008,train/002299.jpg,train,002299.jpg,0,preprocess/bbox_crop/train/002299_mask_000.png
000046.jpg,5,0.9554409384727478,train/001012.jpg,train,001012.jpg,1,preprocess/bbox_crop/train/001012_mask_000.png
000046.jpg,6,0.9537874460220337,train/004673.jpg,train,004673.jpg,0,preprocess/bbox_crop/train/004673_mask_000.png
000046.jpg,7,0.9536967277526855,train/004003.jpg,train,004003.jpg,1,preprocess/bbox_crop/train/004003_mask_000.png
000046.jpg,8,0.9534645080566406,train/004352.jpg,train,004352.jpg,0,preprocess/bbox_crop/train/004352_mask_000.png
000046.jpg,9,0.9533637762069702,train/000838.jpg,train,000838.jpg,0,preprocess/bbox_crop/train/000838_mask_000.png
000046.jpg,10,0.9532088041305542,train/004369.jpg,train,004369.jpg,0,preprocess/bbox_crop/train/004369_mask_000.png
000046.jpg,11,0.9515880346298218,myval/m5.jpg,myval,m5.jpg,1,preprocess/bbox_crop/myval/m5_mask_000.png
000046.jpg,12,0.9506797790527344,train/002764.jpg,train,002764.jpg,0,preprocess/bbox_crop/train/002764_mask_000.png
000046.jpg,13,0.9506707191467285,train/004406.jpg,train,004406.jpg,0,preprocess/bbox_crop/train/004406_mask_000.png
000046.jpg,14,0.9499319791793823,train/001488.jpg,train,001488.jpg,0,preprocess/bbox_crop/train/001488_mask_000.png
000046.jpg,15,0.9498082399368286,train/001761.jpg,train,001761.jpg,1,preprocess/bbox_crop/train/001761_mask_000.png
000046.jpg,16,0.9496957063674927,train/004677.jpg,train,004677.jpg,1,preprocess/bbox_crop/train/004677_mask_000.png
000046.jpg,17,0.9495506286621094,train/005075.jpg,train,005075.jpg,0,preprocess/bbox_crop/train/005075_mask_000.png
000046.jpg,18,0.949543297290802,train/002716.jpg,train,002716.jpg,0,preprocess/bbox_crop/train/002716_mask_000.png
000046.jpg,19,0.9494084119796753,train/001765.jpg,train,001765.jpg,0,preprocess/bbox_crop/train/001765_mask_000.png
000046.jpg,20,0.949169933795929,train/004801.jpg,train,004801.jpg,0,preprocess/bbox_crop/train/004801_mask_000.png
000053.jpg,1,0.9694380760192871,train/004864.jpg,train,004864.jpg,1,preprocess/bbox_crop/train/004864_mask_000.png
000053.jpg,2,0.9651138782501221,train/003816.jpg,train,003816.jpg,0,preprocess/bbox_crop/train/003816_mask_000.png
000053.jpg,3,0.9645764827728271,train/001683.jpg,train,001683.jpg,0,preprocess/bbox_crop/train/001683_mask_000.png
000053.jpg,4,0.9635000228881836,train/004923.jpg,train,004923.jpg,1,preprocess/bbox_crop/train/004923_mask_000.png
000053.jpg,5,0.9631164073944092,train/005086.jpg,train,005086.jpg,0,preprocess/bbox_crop/train/005086_mask_000.png
000053.jpg,6,0.9625179767608643,train/002322.jpg,train,002322.jpg,0,preprocess/bbox_crop/train/002322_mask_000.png
000053.jpg,7,0.9614133834838867,train/002486.jpg,train,002486.jpg,1,preprocess/bbox_crop/train/002486_mask_000.png
000053.jpg,8,0.9612162113189697,train/002455.jpg,train,002455.jpg,0,preprocess/bbox_crop/train/002455_mask_000.png
000053.jpg,9,0.96104496717453,train/003245.jpg,train,003245.jpg,1,preprocess/bbox_crop/train/003245_mask_000.png
000053.jpg,10,0.9609687328338623,train/002410.jpg,train,002410.jpg,0,preprocess/bbox_crop/train/002410_mask_000.png
000053.jpg,11,0.9605857133865356,train/000435.jpg,train,000435.jpg,0,preprocess/bbox_crop/train/000435_mask_000.png
000053.jpg,12,0.9605246186256409,train/002275.jpg,train,002275.jpg,0,preprocess/bbox_crop/train/002275_mask_000.png
000053.jpg,13,0.9590790867805481,train/002685.jpg,train,002685.jpg,0,preprocess/bbox_crop/train/002685_mask_000.png
000053.jpg,14,0.9584845900535583,train/000850.jpg,train,000850.jpg,0,preprocess/bbox_crop/train/000850_mask_000.png
000053.jpg,15,0.9584118127822876,train/004660.jpg,train,004660.jpg,0,preprocess/bbox_crop/train/004660_mask_000.png
000053.jpg,16,0.9582543969154358,train/000355.jpg,train,000355.jpg,1,preprocess/bbox_crop/train/000355_mask_000.png
000053.jpg,17,0.9581984877586365,train/001728.jpg,train,001728.jpg,0,preprocess/bbox_crop/train/001728_mask_000.png
000053.jpg,18,0.9580929279327393,myval/img_717c3366d0f8.jpg,myval,img_717c3366d0f8.jpg,0,preprocess/bbox_crop/myval/img_717c3366d0f8_mask_000.png
000053.jpg,19,0.9580090045928955,train/001844.jpg,train,001844.jpg,0,preprocess/bbox_crop/train/001844_mask_000.png
